id,observed_on,url,image_url,scientific_name,common_name,taxon_family_name,taxon_genus_name,taxon_species_name
202415046,2024-01-28,https://www.inaturalist.org/observations/202415046,https://inaturalist-open-data.s3.amazonaws.com/photos/357484943/medium.jpeg,Narcissus tazetta,Bunch-flowered Daffodil,Amaryllidaceae,Narcissus,Narcissus tazetta
202415445,2024-01-08,https://www.inaturalist.org/observations/202415445,https://inaturalist-open-data.s3.amazonaws.com/photos/359401502/medium.jpeg,Leucojum aestivum,Summer snowflake,Amaryllidaceae,Leucojum,Leucojum aestivum
202460237,2024-03-14,https://www.inaturalist.org/observations/202460237,https://inaturalist-open-data.s3.amazonaws.com/photos/357570600/medium.jpg,Sidalcea malviflora laciniata,geranium-leaved checkerbloom,Malvaceae,Sidalcea,Sidalcea malviflora
202480332,2024-03-14,https://www.inaturalist.org/observations/202480332,https://static.inaturalist.org/photos/357609652/medium.jpg,Romulea rosea,Rosy sandcrocus,Iridaceae,Romulea,Romulea rosea
202485816,2024-03-14,https://www.inaturalist.org/observations/202485816,https://inaturalist-open-data.s3.amazonaws.com/photos/357620099/medium.jpg,Taraxia ovata,Sun Cup,Onagraceae,Taraxia,Taraxia ovata
202498735,2024-03-13,https://www.inaturalist.org/observations/202498735,https://inaturalist-open-data.s3.amazonaws.com/photos/357646098/medium.jpg,Romulea rosea,Rosy sandcrocus,Iridaceae,Romulea,Romulea rosea
202548531,2024-03-15,https://www.inaturalist.org/observations/202548531,https://inaturalist-open-data.s3.amazonaws.com/photos/359323966/medium.jpg,Pteridium aquilinum,common bracken,Dennstaedtiaceae,Pteridium,Pteridium aquilinum
202569463,2024-03-14,https://www.inaturalist.org/observations/202569463,https://inaturalist-open-data.s3.amazonaws.com/photos/357780322/medium.jpg,Trillium ovatum,Pacific trillium,Melanthiaceae,Trillium,Trillium ovatum
202569966,2024-03-15,https://www.inaturalist.org/observations/202569966,https://inaturalist-open-data.s3.amazonaws.com/photos/357783597/medium.jpeg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
202623705,2024-03-13,https://www.inaturalist.org/observations/202623705,https://static.inaturalist.org/photos/357884719/medium.jpg,Viola ocellata,western heart's ease,Violaceae,Viola,Viola ocellata
202694989,2024-03-15,https://www.inaturalist.org/observations/202694989,https://inaturalist-open-data.s3.amazonaws.com/photos/358013795/medium.jpeg,Viola ocellata,western heart's ease,Violaceae,Viola,Viola ocellata
202696005,2024-03-16,https://www.inaturalist.org/observations/202696005,https://inaturalist-open-data.s3.amazonaws.com/photos/358015897/medium.jpeg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
202872007,2024-03-17,https://www.inaturalist.org/observations/202872007,https://static.inaturalist.org/photos/358352248/medium.jpg,Oxalis smalliana,Redwood Sorrel,Oxalidaceae,Oxalis,Oxalis smalliana
202910678,2024-03-12,https://www.inaturalist.org/observations/202910678,https://inaturalist-open-data.s3.amazonaws.com/photos/358428301/medium.jpg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
202913820,2024-03-17,https://www.inaturalist.org/observations/202913820,https://static.inaturalist.org/photos/358435143/medium.jpg,Hordeum murinum,wall barley,Poaceae,Hordeum,Hordeum murinum
202914165,2024-03-17,https://www.inaturalist.org/observations/202914165,https://inaturalist-open-data.s3.amazonaws.com/photos/358435945/medium.jpg,Taraxia ovata,Sun Cup,Onagraceae,Taraxia,Taraxia ovata
203014315,2024-03-18,https://www.inaturalist.org/observations/203014315,https://static.inaturalist.org/photos/358628817/medium.jpg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
203033719,2024-02-28,https://www.inaturalist.org/observations/203033719,https://inaturalist-open-data.s3.amazonaws.com/photos/358665071/medium.jpg,Genista monspessulana,French broom,Fabaceae,Genista,Genista monspessulana
203034044,2024-02-27,https://www.inaturalist.org/observations/203034044,https://inaturalist-open-data.s3.amazonaws.com/photos/358665668/medium.jpg,Zantedeschia aethiopica,calla lily,Araceae,Zantedeschia,Zantedeschia aethiopica
203035571,2024-03-18,https://www.inaturalist.org/observations/203035571,https://inaturalist-open-data.s3.amazonaws.com/photos/358668379/medium.jpg,Taraxia ovata,Sun Cup,Onagraceae,Taraxia,Taraxia ovata
203110942,2024-03-18,https://www.inaturalist.org/observations/203110942,https://inaturalist-open-data.s3.amazonaws.com/photos/358811364/medium.jpg,Pteridium aquilinum pubescens,Hairy brackenfern,Dennstaedtiaceae,Pteridium,Pteridium aquilinum
203171285,2024-03-19,https://www.inaturalist.org/observations/203171285,https://inaturalist-open-data.s3.amazonaws.com/photos/358923743/medium.jpg,Oxalis pes-caprae,Bermuda buttercup,Oxalidaceae,Oxalis,Oxalis pes-caprae
203171575,2024-03-19,https://www.inaturalist.org/observations/203171575,https://inaturalist-open-data.s3.amazonaws.com/photos/358924345/medium.jpg,Nigella damascena,love-in-a-mist,Ranunculaceae,Nigella,Nigella damascena
203171907,2024-03-19,https://www.inaturalist.org/observations/203171907,https://inaturalist-open-data.s3.amazonaws.com/photos/358925177/medium.jpg,Geranium robertianum,Herb Robert,Geraniaceae,Geranium,Geranium robertianum
203172678,2024-03-19,https://www.inaturalist.org/observations/203172678,https://inaturalist-open-data.s3.amazonaws.com/photos/358926602/medium.jpg,Diplacus aurantiacus,orange bush monkeyflower,Phrymaceae,Diplacus,Diplacus aurantiacus
203172766,2024-03-19,https://www.inaturalist.org/observations/203172766,https://inaturalist-open-data.s3.amazonaws.com/photos/358926791/medium.jpg,Marrubium vulgare,White Horehound,Lamiaceae,Marrubium,Marrubium vulgare
203172971,2024-03-19,https://www.inaturalist.org/observations/203172971,https://inaturalist-open-data.s3.amazonaws.com/photos/358927337/medium.jpg,Salvia spathacea,Hummingbird Sage,Lamiaceae,Salvia,Salvia spathacea
203173206,2024-03-19,https://www.inaturalist.org/observations/203173206,https://inaturalist-open-data.s3.amazonaws.com/photos/358928001/medium.jpg,Achillea millefolium,common yarrow,Asteraceae,Achillea,Achillea millefolium
203180150,2024-03-19,https://www.inaturalist.org/observations/203180150,https://inaturalist-open-data.s3.amazonaws.com/photos/358941903/medium.jpg,Viola pedunculata,California Golden Violet,Violaceae,Viola,Viola pedunculata
203180500,2024-03-19,https://www.inaturalist.org/observations/203180500,https://inaturalist-open-data.s3.amazonaws.com/photos/358942637/medium.jpg,Ranunculus californicus,California buttercup,Ranunculaceae,Ranunculus,Ranunculus californicus
203193167,2024-03-19,https://www.inaturalist.org/observations/203193167,https://inaturalist-open-data.s3.amazonaws.com/photos/358969107/medium.jpg,Myosotis latifolia,broadleaf forget-me-not,Boraginaceae,Myosotis,Myosotis latifolia
203247176,2024-03-20,https://www.inaturalist.org/observations/203247176,https://static.inaturalist.org/photos/359072302/medium.jpg,Claytonia perfoliata,miner's lettuce,Montiaceae,Claytonia,Claytonia perfoliata
203247367,2024-03-20,https://www.inaturalist.org/observations/203247367,https://static.inaturalist.org/photos/359072711/medium.jpg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
203247424,2024-03-20,https://www.inaturalist.org/observations/203247424,https://static.inaturalist.org/photos/359072851/medium.jpg,Iris douglasiana,Douglas iris,Iridaceae,Iris,Iris douglasiana
203251348,2023-09-16,https://www.inaturalist.org/observations/203251348,https://inaturalist-open-data.s3.amazonaws.com/photos/359080160/medium.jpeg,Heterotheca grandiflora,Telegraphweed,Asteraceae,Heterotheca,Heterotheca grandiflora
203264202,2024-03-20,https://www.inaturalist.org/observations/203264202,https://static.inaturalist.org/photos/359103367/medium.jpg,Echium candicans,Pride of Madeira,Boraginaceae,Echium,Echium candicans
203269554,2024-03-18,https://www.inaturalist.org/observations/203269554,https://inaturalist-open-data.s3.amazonaws.com/photos/359113354/medium.jpg,Geranium dissectum,Cut-leaved crane's-bill,Geraniaceae,Geranium,Geranium dissectum
203269631,2024-03-18,https://www.inaturalist.org/observations/203269631,https://inaturalist-open-data.s3.amazonaws.com/photos/359113496/medium.jpg,Oxalis pes-caprae,Bermuda buttercup,Oxalidaceae,Oxalis,Oxalis pes-caprae
203269983,2024-03-20,https://www.inaturalist.org/observations/203269983,https://static.inaturalist.org/photos/359114191/medium.jpg,Iris pseudacorus,Yellow Iris,Iridaceae,Iris,Iris pseudacorus
203270082,2024-03-20,https://www.inaturalist.org/observations/203270082,https://static.inaturalist.org/photos/359114312/medium.jpg,Myosotis latifolia,broadleaf forget-me-not,Boraginaceae,Myosotis,Myosotis latifolia
203270243,2024-03-20,https://www.inaturalist.org/observations/203270243,https://static.inaturalist.org/photos/359114672/medium.jpg,Narcissus pseudonarcissus,common daffodil,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus
203271133,2024-03-20,https://www.inaturalist.org/observations/203271133,https://static.inaturalist.org/photos/359116401/medium.jpg,Viola ocellata,western heart's ease,Violaceae,Viola,Viola ocellata
203271386,2024-03-20,https://www.inaturalist.org/observations/203271386,https://static.inaturalist.org/photos/359117015/medium.jpg,Myosotis latifolia,broadleaf forget-me-not,Boraginaceae,Myosotis,Myosotis latifolia
203271776,2024-03-20,https://www.inaturalist.org/observations/203271776,https://static.inaturalist.org/photos/359118117/medium.jpg,Taraxia ovata,Sun Cup,Onagraceae,Taraxia,Taraxia ovata
203272086,2024-03-20,https://www.inaturalist.org/observations/203272086,https://static.inaturalist.org/photos/359118176/medium.jpg,Viola pedunculata,California Golden Violet,Violaceae,Viola,Viola pedunculata
203272129,2024-03-20,https://www.inaturalist.org/observations/203272129,https://static.inaturalist.org/photos/359118254/medium.jpg,Sisyrinchium bellum,western blue-eyed grass,Iridaceae,Sisyrinchium,Sisyrinchium bellum
203272371,2024-03-20,https://www.inaturalist.org/observations/203272371,https://inaturalist-open-data.s3.amazonaws.com/photos/359118578/medium.jpg,Carduus pycnocephalus,Italian thistle,Asteraceae,Carduus,Carduus pycnocephalus
203272445,2024-03-20,https://www.inaturalist.org/observations/203272445,https://inaturalist-open-data.s3.amazonaws.com/photos/359119501/medium.jpg,Oxalis pes-caprae,Bermuda buttercup,Oxalidaceae,Oxalis,Oxalis pes-caprae
203272447,2024-03-20,https://www.inaturalist.org/observations/203272447,https://static.inaturalist.org/photos/359118744/medium.jpg,Bellis perennis,Lawn daisy,Asteraceae,Bellis,Bellis perennis
203272953,2024-03-20,https://www.inaturalist.org/observations/203272953,https://static.inaturalist.org/photos/359119698/medium.jpg,Oxalis smalliana,Redwood Sorrel,Oxalidaceae,Oxalis,Oxalis smalliana
203273000,2024-03-20,https://www.inaturalist.org/observations/203273000,https://static.inaturalist.org/photos/359119791/medium.jpg,Cardamine californica,milkmaids,Brassicaceae,Cardamine,Cardamine californica
203282839,2024-03-20,https://www.inaturalist.org/observations/203282839,https://inaturalist-open-data.s3.amazonaws.com/photos/359137732/medium.jpg,Bellis perennis,Lawn daisy,Asteraceae,Bellis,Bellis perennis
203299071,2024-03-20,https://www.inaturalist.org/observations/203299071,https://inaturalist-open-data.s3.amazonaws.com/photos/359170431/medium.jpg,Genista monspessulana,French broom,Fabaceae,Genista,Genista monspessulana
203299146,2024-03-20,https://www.inaturalist.org/observations/203299146,https://inaturalist-open-data.s3.amazonaws.com/photos/359170582/medium.jpg,Pteridium aquilinum pubescens,Hairy brackenfern,Dennstaedtiaceae,Pteridium,Pteridium aquilinum
203299161,2024-03-20,https://www.inaturalist.org/observations/203299161,https://inaturalist-open-data.s3.amazonaws.com/photos/359170663/medium.jpg,Sisyrinchium bellum,western blue-eyed grass,Iridaceae,Sisyrinchium,Sisyrinchium bellum
203299440,2024-03-20,https://www.inaturalist.org/observations/203299440,https://inaturalist-open-data.s3.amazonaws.com/photos/359171319/medium.jpg,Viola ocellata,western heart's ease,Violaceae,Viola,Viola ocellata
203319823,2024-03-19,https://www.inaturalist.org/observations/203319823,https://static.inaturalist.org/photos/359212456/medium.jpeg,Viola ocellata,western heart's ease,Violaceae,Viola,Viola ocellata
203322563,2024-03-16,https://www.inaturalist.org/observations/203322563,https://static.inaturalist.org/photos/359217585/medium.jpg,Oxalis smalliana,Redwood Sorrel,Oxalidaceae,Oxalis,Oxalis smalliana
203322567,2024-03-16,https://www.inaturalist.org/observations/203322567,https://static.inaturalist.org/photos/359217594/medium.jpg,Oxalis smalliana,Redwood Sorrel,Oxalidaceae,Oxalis,Oxalis smalliana
203322594,2024-03-16,https://www.inaturalist.org/observations/203322594,https://static.inaturalist.org/photos/359217642/medium.jpg,Anemonoides grayi,Gray's anemone,Ranunculaceae,Anemonoides,Anemonoides grayi
203323314,2024-03-20,https://www.inaturalist.org/observations/203323314,https://static.inaturalist.org/photos/359219073/medium.jpg,Sequoia sempervirens,coast redwood,Cupressaceae,Sequoia,Sequoia sempervirens
203323319,2024-03-20,https://www.inaturalist.org/observations/203323319,https://static.inaturalist.org/photos/359219097/medium.jpg,Polystichum munitum,western sword fern,Dryopteridaceae,Polystichum,Polystichum munitum
203323510,2024-03-20,https://www.inaturalist.org/observations/203323510,https://static.inaturalist.org/photos/359219454/medium.jpg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
203323959,2024-03-20,https://www.inaturalist.org/observations/203323959,https://static.inaturalist.org/photos/359220378/medium.jpg,Oxalis pes-caprae,Bermuda buttercup,Oxalidaceae,Oxalis,Oxalis pes-caprae
203324188,2024-03-04,https://www.inaturalist.org/observations/203324188,https://inaturalist-open-data.s3.amazonaws.com/photos/359220785/medium.jpg,Nassella pulchra,purple needlegrass,Poaceae,Nassella,Nassella pulchra
203324672,2024-03-20,https://www.inaturalist.org/observations/203324672,https://inaturalist-open-data.s3.amazonaws.com/photos/359222096/medium.jpg,Sequoia sempervirens,coast redwood,Cupressaceae,Sequoia,Sequoia sempervirens
203325863,2024-03-21,https://www.inaturalist.org/observations/203325863,https://inaturalist-open-data.s3.amazonaws.com/photos/359224600/medium.jpg,Umbellularia californica,California bay,Lauraceae,Umbellularia,Umbellularia californica
203325867,2024-03-21,https://www.inaturalist.org/observations/203325867,https://inaturalist-open-data.s3.amazonaws.com/photos/359224595/medium.jpg,Umbellularia californica,California bay,Lauraceae,Umbellularia,Umbellularia californica
203325879,2024-03-21,https://www.inaturalist.org/observations/203325879,https://inaturalist-open-data.s3.amazonaws.com/photos/359224641/medium.jpg,Notholithocarpus densiflorus,Tanoak,Fagaceae,Notholithocarpus,Notholithocarpus densiflorus
203325890,2024-03-21,https://www.inaturalist.org/observations/203325890,https://inaturalist-open-data.s3.amazonaws.com/photos/359224669/medium.jpg,Notholithocarpus densiflorus,Tanoak,Fagaceae,Notholithocarpus,Notholithocarpus densiflorus
203325931,2024-03-21,https://www.inaturalist.org/observations/203325931,https://inaturalist-open-data.s3.amazonaws.com/photos/359224759/medium.jpg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
203325955,2024-03-21,https://www.inaturalist.org/observations/203325955,https://inaturalist-open-data.s3.amazonaws.com/photos/359224820/medium.jpg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
203325993,2024-03-21,https://www.inaturalist.org/observations/203325993,https://inaturalist-open-data.s3.amazonaws.com/photos/359224928/medium.jpg,Sequoia sempervirens,coast redwood,Cupressaceae,Sequoia,Sequoia sempervirens
203326138,2024-03-21,https://www.inaturalist.org/observations/203326138,https://inaturalist-open-data.s3.amazonaws.com/photos/359225238/medium.jpg,Ruberta,Herb-Roberts and Little Robin,Geraniaceae,Geranium,
203379199,2024-03-15,https://www.inaturalist.org/observations/203379199,https://inaturalist-open-data.s3.amazonaws.com/photos/359324055/medium.jpg,Equisetum telmateia,great horsetail,Equisetaceae,Equisetum,Equisetum telmateia
203400429,2024-03-21,https://www.inaturalist.org/observations/203400429,https://inaturalist-open-data.s3.amazonaws.com/photos/359363809/medium.jpg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
203403707,2024-03-21,https://www.inaturalist.org/observations/203403707,https://static.inaturalist.org/photos/359370277/medium.jpeg,Anemonoides grayi,Gray's anemone,Ranunculaceae,Anemonoides,Anemonoides grayi
203403740,2024-03-21,https://www.inaturalist.org/observations/203403740,https://static.inaturalist.org/photos/359370357/medium.jpeg,Viola sempervirens,Redwood Violet,Violaceae,Viola,Viola sempervirens
203414978,2024-03-21,https://www.inaturalist.org/observations/203414978,https://inaturalist-open-data.s3.amazonaws.com/photos/359392003/medium.jpg,Fragaria vesca,woodland strawberry,Rosaceae,Fragaria,Fragaria vesca
203603632,2024-03-22,https://www.inaturalist.org/observations/203603632,https://inaturalist-open-data.s3.amazonaws.com/photos/359753864/medium.jpg,Oxalis smalliana,Redwood Sorrel,Oxalidaceae,Oxalis,Oxalis smalliana
203660711,2024-03-22,https://www.inaturalist.org/observations/203660711,https://inaturalist-open-data.s3.amazonaws.com/photos/359861662/medium.jpeg,Sisyrinchium bellum,western blue-eyed grass,Iridaceae,Sisyrinchium,Sisyrinchium bellum
203667573,2024-03-21,https://www.inaturalist.org/observations/203667573,https://inaturalist-open-data.s3.amazonaws.com/photos/359875816/medium.jpg,Geranium robertianum,Herb Robert,Geraniaceae,Geranium,Geranium robertianum
203683318,2024-03-22,https://www.inaturalist.org/observations/203683318,https://inaturalist-open-data.s3.amazonaws.com/photos/359908404/medium.jpg,Sparaxis tricolor,Harlequin flower,Iridaceae,Sparaxis,Sparaxis tricolor
203809969,2024-03-24,https://www.inaturalist.org/observations/203809969,https://inaturalist-open-data.s3.amazonaws.com/photos/360147162/medium.jpg,Marrubium vulgare,White Horehound,Lamiaceae,Marrubium,Marrubium vulgare
203966282,2024-03-20,https://www.inaturalist.org/observations/203966282,https://inaturalist-open-data.s3.amazonaws.com/photos/360450437/medium.jpg,Taraxia ovata,Sun Cup,Onagraceae,Taraxia,Taraxia ovata
204066131,2024-03-20,https://www.inaturalist.org/observations/204066131,https://inaturalist-open-data.s3.amazonaws.com/photos/360641177/medium.jpg,Ribes sanguineum,Red-flowering Currant,Grossulariaceae,Ribes,Ribes sanguineum
204066293,2024-03-20,https://www.inaturalist.org/observations/204066293,https://inaturalist-open-data.s3.amazonaws.com/photos/360641414/medium.jpg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
204066421,2024-03-20,https://www.inaturalist.org/observations/204066421,https://inaturalist-open-data.s3.amazonaws.com/photos/360641671/medium.jpg,,goldback fern,Pteridaceae,Pentagramma,Pentagramma triangularis
204081120,2024-03-26,https://www.inaturalist.org/observations/204081120,https://inaturalist-open-data.s3.amazonaws.com/photos/360670535/medium.jpg,Sisyrinchium bellum,western blue-eyed grass,Iridaceae,Sisyrinchium,Sisyrinchium bellum
204195210,2024-03-27,https://www.inaturalist.org/observations/204195210,https://inaturalist-open-data.s3.amazonaws.com/photos/360887533/medium.jpg,Ribes sanguineum,Red-flowering Currant,Grossulariaceae,Ribes,Ribes sanguineum
204195507,2024-03-27,https://www.inaturalist.org/observations/204195507,https://inaturalist-open-data.s3.amazonaws.com/photos/360888285/medium.jpg,Oxalis pes-caprae,Bermuda buttercup,Oxalidaceae,Oxalis,Oxalis pes-caprae
204195803,2024-03-27,https://www.inaturalist.org/observations/204195803,https://inaturalist-open-data.s3.amazonaws.com/photos/360888831/medium.jpg,Tetragonia tetragonoides,New Zealand Spinach,Aizoaceae,Tetragonia,Tetragonia tetragonoides
204196363,2024-03-27,https://www.inaturalist.org/observations/204196363,https://inaturalist-open-data.s3.amazonaws.com/photos/360889966/medium.jpg,Sequoia sempervirens,coast redwood,Cupressaceae,Sequoia,Sequoia sempervirens
204196950,2024-03-27,https://www.inaturalist.org/observations/204196950,https://inaturalist-open-data.s3.amazonaws.com/photos/360891135/medium.jpg,Sanicula crassicaulis,Pacific Sanicle,Apiaceae,Sanicula,Sanicula crassicaulis
204197344,2024-03-27,https://www.inaturalist.org/observations/204197344,https://inaturalist-open-data.s3.amazonaws.com/photos/360892099/medium.jpg,Pteridium aquilinum,common bracken,Dennstaedtiaceae,Pteridium,Pteridium aquilinum
204197497,2024-03-27,https://www.inaturalist.org/observations/204197497,https://inaturalist-open-data.s3.amazonaws.com/photos/360892478/medium.jpg,Claytonia perfoliata,miner's lettuce,Montiaceae,Claytonia,Claytonia perfoliata
204228257,2024-03-20,https://www.inaturalist.org/observations/204228257,https://inaturalist-open-data.s3.amazonaws.com/photos/360956182/medium.jpg,Fragaria vesca,woodland strawberry,Rosaceae,Fragaria,Fragaria vesca
204228330,2024-03-20,https://www.inaturalist.org/observations/204228330,https://inaturalist-open-data.s3.amazonaws.com/photos/360956371/medium.jpg,Pteridium aquilinum pubescens,Hairy brackenfern,Dennstaedtiaceae,Pteridium,Pteridium aquilinum
204592042,2024-03-30,https://www.inaturalist.org/observations/204592042,https://static.inaturalist.org/photos/361647129/medium.jpeg,Pteridium aquilinum pubescens,Hairy brackenfern,Dennstaedtiaceae,Pteridium,Pteridium aquilinum
204609685,2024-03-30,https://www.inaturalist.org/observations/204609685,https://inaturalist-open-data.s3.amazonaws.com/photos/361679184/medium.jpg,Genista monspessulana,French broom,Fabaceae,Genista,Genista monspessulana
204627020,2024-03-30,https://www.inaturalist.org/observations/204627020,https://inaturalist-open-data.s3.amazonaws.com/photos/361710576/medium.jpeg,Vicia sativa,Common Vetch,Fabaceae,Vicia,Vicia sativa
204631629,2024-03-30,https://www.inaturalist.org/observations/204631629,https://static.inaturalist.org/photos/361789647/medium.jpg,Toxicoscordion fremontii,Fremont's Death Camas,Melanthiaceae,Toxicoscordion,Toxicoscordion fremontii
204635077,2024-03-30,https://www.inaturalist.org/observations/204635077,https://inaturalist-open-data.s3.amazonaws.com/photos/361729702/medium.jpeg,Erodium cicutarium,Redstem Stork's-bill,Geraniaceae,Erodium,Erodium cicutarium
204638999,2024-03-30,https://www.inaturalist.org/observations/204638999,https://inaturalist-open-data.s3.amazonaws.com/photos/361732869/medium.jpeg,Pteridium aquilinum,common bracken,Dennstaedtiaceae,Pteridium,Pteridium aquilinum
204847304,2024-03-31,https://www.inaturalist.org/observations/204847304,https://static.inaturalist.org/photos/364175716/medium.jpg,Allium triquetrum,Three-cornered garlic,Amaryllidaceae,Allium,Allium triquetrum
204969086,2024-04-01,https://www.inaturalist.org/observations/204969086,https://static.inaturalist.org/photos/362356837/medium.jpg,Eschscholzia californica,California poppy,Papaveraceae,Eschscholzia,Eschscholzia californica
205032807,2024-04-01,https://www.inaturalist.org/observations/205032807,https://static.inaturalist.org/photos/362476737/medium.jpg,Scilla peruviana,Portuguese squill,Asparagaceae,Scilla,Scilla peruviana
205044330,2024-04-01,https://www.inaturalist.org/observations/205044330,https://inaturalist-open-data.s3.amazonaws.com/photos/362499779/medium.jpg,Sisyrinchium bellum,western blue-eyed grass,Iridaceae,Sisyrinchium,Sisyrinchium bellum
205096211,2024-04-01,https://www.inaturalist.org/observations/205096211,https://inaturalist-open-data.s3.amazonaws.com/photos/362596195/medium.jpg,Vicia benghalensis,reddish tufted vetch,Fabaceae,Vicia,Vicia benghalensis
205190698,2024-04-02,https://www.inaturalist.org/observations/205190698,https://inaturalist-open-data.s3.amazonaws.com/photos/362778025/medium.jpg,Echium candicans,Pride of Madeira,Boraginaceae,Echium,Echium candicans
205277301,2024-04-01,https://www.inaturalist.org/observations/205277301,https://inaturalist-open-data.s3.amazonaws.com/photos/362947215/medium.jpg,Potentilla indica,mock strawberry,Rosaceae,Potentilla,Potentilla indica
205277478,2024-04-01,https://www.inaturalist.org/observations/205277478,https://inaturalist-open-data.s3.amazonaws.com/photos/362947635/medium.jpg,Allium triquetrum,Three-cornered garlic,Amaryllidaceae,Allium,Allium triquetrum
205285525,2024-04-03,https://www.inaturalist.org/observations/205285525,https://inaturalist-open-data.s3.amazonaws.com/photos/362963471/medium.jpg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
205287192,2024-04-03,https://www.inaturalist.org/observations/205287192,https://inaturalist-open-data.s3.amazonaws.com/photos/363478500/medium.jpg,Geranium dissectum,Cut-leaved crane's-bill,Geraniaceae,Geranium,Geranium dissectum
205308974,2024-03-24,https://www.inaturalist.org/observations/205308974,https://inaturalist-open-data.s3.amazonaws.com/photos/363009319/medium.jpg,Zantedeschia aethiopica,calla lily,Araceae,Zantedeschia,Zantedeschia aethiopica
205316458,2024-04-02,https://www.inaturalist.org/observations/205316458,https://inaturalist-open-data.s3.amazonaws.com/photos/363023031/medium.jpg,Myosotis latifolia,broadleaf forget-me-not,Boraginaceae,Myosotis,Myosotis latifolia
205411043,2024-04-04,https://www.inaturalist.org/observations/205411043,https://static.inaturalist.org/photos/363201121/medium.jpeg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
205433143,2024-04-04,https://www.inaturalist.org/observations/205433143,https://inaturalist-open-data.s3.amazonaws.com/photos/363242782/medium.jpeg,Trillium ovatum,Pacific trillium,Melanthiaceae,Trillium,Trillium ovatum
205433569,2024-04-04,https://www.inaturalist.org/observations/205433569,https://inaturalist-open-data.s3.amazonaws.com/photos/363243717/medium.jpeg,Trifolium angustifolium,Narrow-leaved clover,Fabaceae,Trifolium,Trifolium angustifolium
205446365,2024-04-04,https://www.inaturalist.org/observations/205446365,https://inaturalist-open-data.s3.amazonaws.com/photos/363268039/medium.jpg,Calendula arvensis,field marigold,Asteraceae,Calendula,Calendula arvensis
205523644,2024-04-05,https://www.inaturalist.org/observations/205523644,https://static.inaturalist.org/photos/363414491/medium.jpg,Pteridium aquilinum pubescens,Hairy brackenfern,Dennstaedtiaceae,Pteridium,Pteridium aquilinum
205523711,2024-04-05,https://www.inaturalist.org/observations/205523711,https://inaturalist-open-data.s3.amazonaws.com/photos/363414585/medium.jpg,Toxicodendron diversilobum,Pacific poison oak,Anacardiaceae,Toxicodendron,Toxicodendron diversilobum
205523814,2024-04-05,https://www.inaturalist.org/observations/205523814,https://static.inaturalist.org/photos/363414730/medium.jpg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
205523843,2024-04-05,https://www.inaturalist.org/observations/205523843,https://inaturalist-open-data.s3.amazonaws.com/photos/363414796/medium.jpg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
205523977,2024-04-05,https://www.inaturalist.org/observations/205523977,https://inaturalist-open-data.s3.amazonaws.com/photos/365130275/medium.jpg,Adelinia grandis,Pacific hound's tongue,Boraginaceae,Adelinia,Adelinia grandis
205620570,2024-04-05,https://www.inaturalist.org/observations/205620570,https://inaturalist-open-data.s3.amazonaws.com/photos/363599980/medium.jpg,Cerastium glomeratum,Sticky mouse-ear chickweed,Caryophyllaceae,Cerastium,Cerastium glomeratum
205631136,2024-03-06,https://www.inaturalist.org/observations/205631136,https://static.inaturalist.org/photos/363620366/medium.jpeg,Bellis perennis,Lawn daisy,Asteraceae,Bellis,Bellis perennis
205740373,2024-04-01,https://www.inaturalist.org/observations/205740373,https://static.inaturalist.org/photos/363817948/medium.jpg,Eschscholzia californica,California poppy,Papaveraceae,Eschscholzia,Eschscholzia californica
205740470,2024-04-01,https://www.inaturalist.org/observations/205740470,https://static.inaturalist.org/photos/363818193/medium.jpg,Taraxia ovata,Sun Cup,Onagraceae,Taraxia,Taraxia ovata
205761393,2024-04-06,https://www.inaturalist.org/observations/205761393,https://inaturalist-open-data.s3.amazonaws.com/photos/363858055/medium.jpg,Notholithocarpus densiflorus,Tanoak,Fagaceae,Notholithocarpus,Notholithocarpus densiflorus
205761646,2024-04-06,https://www.inaturalist.org/observations/205761646,https://inaturalist-open-data.s3.amazonaws.com/photos/363858392/medium.jpg,Oxalis smalliana,Redwood Sorrel,Oxalidaceae,Oxalis,Oxalis smalliana
