img_name,img_path,scientific_name,iNat ID,observed_on,observation_url,image_url,common_name,taxon_family_name,taxon_genus_name
,,Solanum americanum,181747251,2023-08-31,https://www.inaturalist.org/observations/181747251,https://static.inaturalist.org/photos/316755329/medium.jpg,american black nightshade,Solanaceae,Solanum
03716_Pseudotsuga menziesii.jpg,images_all/03716_Pseudotsuga menziesii.jpg,Pseudotsuga menziesii,181798090,2023-09-04,https://www.inaturalist.org/observations/181798090,https://inaturalist-open-data.s3.amazonaws.com/photos/316851762/medium.jpg,douglas-fir,Pinaceae,Pseudotsuga
,,Pickeringia montana montana,182010788,2023-09-05,https://www.inaturalist.org/observations/182010788,https://inaturalist-open-data.s3.amazonaws.com/photos/318289084/medium.jpeg,,Fabaceae,Pickeringia
,,Amaryllis belladonna,182651243,2023-09-02,https://www.inaturalist.org/observations/182651243,https://inaturalist-open-data.s3.amazonaws.com/photos/318506777/medium.jpg,belladonna lily,Amaryllidaceae,Amaryllis
03717_Eschscholzia californica.jpg,images_all/03717_Eschscholzia californica.jpg,Eschscholzia californica,183268234,2023-09-14,https://www.inaturalist.org/observations/183268234,https://static.inaturalist.org/photos/319704156/medium.jpeg,california poppy,Papaveraceae,Eschscholzia
03718_Baccharis pilularis.jpg,images_all/03718_Baccharis pilularis.jpg,Baccharis pilularis,183269656,2023-09-14,https://www.inaturalist.org/observations/183269656,https://static.inaturalist.org/photos/319706956/medium.jpeg,coyote brush,Asteraceae,Baccharis
03719_Notholithocarpus densiflorus.jpg,images_all/03719_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,183616051,2023-09-16,https://www.inaturalist.org/observations/183616051,https://inaturalist-open-data.s3.amazonaws.com/photos/320370301/medium.jpeg,tanoak,Fagaceae,Notholithocarpus
,,Athyrium filix-femina,183620487,2023-09-16,https://www.inaturalist.org/observations/183620487,https://inaturalist-open-data.s3.amazonaws.com/photos/320379673/medium.jpeg,lady fern,Athyriaceae,Athyrium
,,Arctostaphylos andersonii,183620836,2023-09-16,https://www.inaturalist.org/observations/183620836,https://inaturalist-open-data.s3.amazonaws.com/photos/320380098/medium.jpeg,santa cruz manzanita,Ericaceae,Arctostaphylos
,,Linaria maroccana,183921869,2023-09-17,https://www.inaturalist.org/observations/183921869,https://inaturalist-open-data.s3.amazonaws.com/photos/320955310/medium.jpeg,annual toadflax,Plantaginaceae,Linaria
,,Heterotheca grandiflora,184784031,2023-09-24,https://www.inaturalist.org/observations/184784031,https://inaturalist-open-data.s3.amazonaws.com/photos/322604077/medium.jpeg,telegraphweed,Asteraceae,Heterotheca
03720_Lonicera hispidula.jpg,images_all/03720_Lonicera hispidula.jpg,Lonicera hispidula,184798652,2023-09-24,https://www.inaturalist.org/observations/184798652,https://inaturalist-open-data.s3.amazonaws.com/photos/322909608/medium.jpeg,pink honeysuckle,Caprifoliaceae,Lonicera
03721_Fragaria vesca.jpg,images_all/03721_Fragaria vesca.jpg,Fragaria vesca,185173903,2023-09-27,https://www.inaturalist.org/observations/185173903,https://static.inaturalist.org/photos/323357163/medium.jpeg,woodland strawberry,Rosaceae,Fragaria
,,Amaryllis belladonna,185503512,2023-09-29,https://www.inaturalist.org/observations/185503512,https://inaturalist-open-data.s3.amazonaws.com/photos/323984345/medium.jpg,belladonna lily,Amaryllidaceae,Amaryllis
03722_Oxalis smalliana.jpg,images_all/03722_Oxalis smalliana.jpg,Oxalis smalliana,185932372,2023-04-11,https://www.inaturalist.org/observations/185932372,https://inaturalist-open-data.s3.amazonaws.com/photos/324816621/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03723_Pseudotsuga menziesii.jpg,images_all/03723_Pseudotsuga menziesii.jpg,Pseudotsuga menziesii,185932396,2023-04-11,https://www.inaturalist.org/observations/185932396,https://inaturalist-open-data.s3.amazonaws.com/photos/324816677/medium.jpg,douglas-fir,Pinaceae,Pseudotsuga
03724_Sanicula crassicaulis.jpg,images_all/03724_Sanicula crassicaulis.jpg,Sanicula crassicaulis,185933218,2023-04-11,https://www.inaturalist.org/observations/185933218,https://inaturalist-open-data.s3.amazonaws.com/photos/330038470/medium.jpg,pacific sanicle,Apiaceae,Sanicula
,,Rosa gymnocarpa,186098897,2023-09-28,https://www.inaturalist.org/observations/186098897,https://static.inaturalist.org/photos/325146898/medium.jpeg,baldhip rose,Rosaceae,Rosa
,,Kindbergia praelonga,186099176,2023-09-28,https://www.inaturalist.org/observations/186099176,https://static.inaturalist.org/photos/325149653/medium.jpeg,common feather-moss,Brachytheciaceae,Kindbergia
03725_Chlorogalum pomeridianum.jpg,images_all/03725_Chlorogalum pomeridianum.jpg,Chlorogalum pomeridianum,186240553,2023-07-05,https://www.inaturalist.org/observations/186240553,https://inaturalist-open-data.s3.amazonaws.com/photos/325427154/medium.jpg,wavy-leafed soap plant,Asparagaceae,Chlorogalum
03726_Conium maculatum.jpg,images_all/03726_Conium maculatum.jpg,Conium maculatum,186241959,2023-07-12,https://www.inaturalist.org/observations/186241959,https://inaturalist-open-data.s3.amazonaws.com/photos/325430118/medium.jpg,poison hemlock,Apiaceae,Conium
,,Eurybia radulina,186891250,2023-08-24,https://www.inaturalist.org/observations/186891250,https://static.inaturalist.org/photos/326708454/medium.jpeg,roughleaf aster,Asteraceae,Eurybia
,,Lamium purpureum,186936198,2023-10-09,https://www.inaturalist.org/observations/186936198,https://static.inaturalist.org/photos/326798075/medium.jpeg,red deadnettle,Lamiaceae,Lamium
03727_Notholithocarpus densiflorus.jpg,images_all/03727_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,186936913,2023-10-09,https://www.inaturalist.org/observations/186936913,https://static.inaturalist.org/photos/326805793/medium.jpeg,tanoak,Fagaceae,Notholithocarpus
03728_Notholithocarpus densiflorus.jpg,images_all/03728_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,187138536,2023-10-11,https://www.inaturalist.org/observations/187138536,https://inaturalist-open-data.s3.amazonaws.com/photos/329308964/medium.jpg,tanoak,Fagaceae,Notholithocarpus
03729_Pteridium aquilinum.jpg,images_all/03729_Pteridium aquilinum.jpg,Pteridium aquilinum,187403509,2023-10-13,https://www.inaturalist.org/observations/187403509,https://static.inaturalist.org/photos/327722169/medium.jpg,common bracken,Dennstaedtiaceae,Pteridium
03730_Stachys bullata.jpg,images_all/03730_Stachys bullata.jpg,Stachys bullata,188111756,2023-10-17,https://www.inaturalist.org/observations/188111756,https://inaturalist-open-data.s3.amazonaws.com/photos/329136630/medium.jpeg,california hedge nettle,Lamiaceae,Stachys
,,Erigeron canadensis,188111757,2023-10-17,https://www.inaturalist.org/observations/188111757,https://inaturalist-open-data.s3.amazonaws.com/photos/329136665/medium.jpeg,horseweed,Asteraceae,Erigeron
,,Juglans hindsii,188927454,2023-10-25,https://www.inaturalist.org/observations/188927454,https://inaturalist-open-data.s3.amazonaws.com/photos/330810479/medium.jpg,northern california black walnut,Juglandaceae,Juglans
,,Pinus ponderosa benthamiana,188933364,2023-10-25,https://www.inaturalist.org/observations/188933364,https://inaturalist-open-data.s3.amazonaws.com/photos/330822348/medium.jpg,pacific ponderosa pine,Pinaceae,Pinus
,,Datura stramonium,188972325,2023-10-25,https://www.inaturalist.org/observations/188972325,https://inaturalist-open-data.s3.amazonaws.com/photos/330905204/medium.jpg,jimsonweed,Solanaceae,Datura
03731_Sequoia sempervirens.jpg,images_all/03731_Sequoia sempervirens.jpg,Sequoia sempervirens,189420695,2023-10-29,https://www.inaturalist.org/observations/189420695,https://static.inaturalist.org/photos/331819694/medium.jpeg,coast redwood,Cupressaceae,Sequoia
03732_Quercus agrifolia.jpg,images_all/03732_Quercus agrifolia.jpg,Quercus agrifolia,189421351,2023-10-29,https://www.inaturalist.org/observations/189421351,https://static.inaturalist.org/photos/331821135/medium.jpeg,coast live oak,Fagaceae,Quercus
,,Gazania × splendens,189473233,2023-10-19,https://www.inaturalist.org/observations/189473233,https://inaturalist-open-data.s3.amazonaws.com/photos/331931726/medium.jpg,garden treasure flower,Asteraceae,Gazania
,,Goodyera oblongifolia,189537322,2023-10-30,https://www.inaturalist.org/observations/189537322,https://static.inaturalist.org/photos/332060884/medium.jpg,western rattlesnake plantain,Orchidaceae,Goodyera
,,Maianthemum stellatum,189579725,2023-10-31,https://www.inaturalist.org/observations/189579725,https://static.inaturalist.org/photos/332144869/medium.jpg,star-flowered lily-of-the-valley,Asparagaceae,Maianthemum
,,Lepechinia calycina,190023212,2023-11-04,https://www.inaturalist.org/observations/190023212,https://inaturalist-open-data.s3.amazonaws.com/photos/333022979/medium.jpg,california pitcher sage,Lamiaceae,Lepechinia
,,Dactylis glomerata,190023567,2023-11-04,https://www.inaturalist.org/observations/190023567,https://inaturalist-open-data.s3.amazonaws.com/photos/333023612/medium.jpg,orchard grass,Poaceae,Dactylis
,,Gazania × splendens,190035031,2023-11-02,https://www.inaturalist.org/observations/190035031,https://inaturalist-open-data.s3.amazonaws.com/photos/333046640/medium.jpg,garden treasure flower,Asteraceae,Gazania
03733_Sequoia sempervirens.jpg,images_all/03733_Sequoia sempervirens.jpg,Sequoia sempervirens,190116547,2023-11-05,https://www.inaturalist.org/observations/190116547,https://static.inaturalist.org/photos/333314220/medium.jpg,coast redwood,Cupressaceae,Sequoia
03734_Pseudotsuga menziesii.jpg,images_all/03734_Pseudotsuga menziesii.jpg,Pseudotsuga menziesii,190345569,2023-11-06,https://www.inaturalist.org/observations/190345569,https://inaturalist-open-data.s3.amazonaws.com/photos/333653914/medium.jpg,douglas-fir,Pinaceae,Pseudotsuga
03735_Umbellularia californica.jpg,images_all/03735_Umbellularia californica.jpg,Umbellularia californica,190350635,2023-11-03,https://www.inaturalist.org/observations/190350635,https://inaturalist-open-data.s3.amazonaws.com/photos/333828986/medium.jpg,california bay,Lauraceae,Umbellularia
,,Corylus cornuta californica,190433573,2023-11-07,https://www.inaturalist.org/observations/190433573,https://inaturalist-open-data.s3.amazonaws.com/photos/333831048/medium.jpg,california hazelnut,Betulaceae,Corylus
,,Cirsium vulgare,190433761,2023-11-07,https://www.inaturalist.org/observations/190433761,https://inaturalist-open-data.s3.amazonaws.com/photos/333831476/medium.jpg,bull thistle,Asteraceae,Cirsium
03736_Quercus agrifolia.jpg,images_all/03736_Quercus agrifolia.jpg,Quercus agrifolia,190433826,2023-11-07,https://www.inaturalist.org/observations/190433826,https://inaturalist-open-data.s3.amazonaws.com/photos/333831552/medium.jpg,coast live oak,Fagaceae,Quercus
03737_Sequoia sempervirens.jpg,images_all/03737_Sequoia sempervirens.jpg,Sequoia sempervirens,190434045,2023-11-07,https://www.inaturalist.org/observations/190434045,https://inaturalist-open-data.s3.amazonaws.com/photos/333832032/medium.jpg,coast redwood,Cupressaceae,Sequoia
03738_Sequoia sempervirens.jpg,images_all/03738_Sequoia sempervirens.jpg,Sequoia sempervirens,191028464,2022-04-10,https://www.inaturalist.org/observations/191028464,https://inaturalist-open-data.s3.amazonaws.com/photos/335016413/medium.jpg,coast redwood,Cupressaceae,Sequoia
,,Goodyera oblongifolia,191392701,2023-11-18,https://www.inaturalist.org/observations/191392701,https://inaturalist-open-data.s3.amazonaws.com/photos/340163370/medium.jpg,western rattlesnake plantain,Orchidaceae,Goodyera
,,Cirsium vulgare,191542721,2023-11-19,https://www.inaturalist.org/observations/191542721,https://inaturalist-open-data.s3.amazonaws.com/photos/336049369/medium.jpg,bull thistle,Asteraceae,Cirsium
,,Arctostaphylos andersonii,191793097,2023-11-22,https://www.inaturalist.org/observations/191793097,https://static.inaturalist.org/photos/336550119/medium.jpeg,santa cruz manzanita,Ericaceae,Arctostaphylos
,,Goodyera oblongifolia,192316357,2023-11-18,https://www.inaturalist.org/observations/192316357,https://static.inaturalist.org/photos/337581688/medium.jpeg,western rattlesnake plantain,Orchidaceae,Goodyera
,,Lunularia cruciata,192774692,2023-12-01,https://www.inaturalist.org/observations/192774692,https://inaturalist-open-data.s3.amazonaws.com/photos/338491730/medium.jpg,crescent-cup liverwort,Lunulariaceae,Lunularia
,,Erodium,192775095,2023-12-01,https://www.inaturalist.org/observations/192775095,https://inaturalist-open-data.s3.amazonaws.com/photos/338492455/medium.jpg,stork's-bills,Geraniaceae,Erodium
,,Prosartes hookeri,193342404,2023-12-07,https://www.inaturalist.org/observations/193342404,https://inaturalist-open-data.s3.amazonaws.com/photos/339629203/medium.jpg,hooker's fairybells,Liliaceae,Prosartes
,,Mentha suaveolens,193342444,2023-12-07,https://www.inaturalist.org/observations/193342444,https://inaturalist-open-data.s3.amazonaws.com/photos/339629294/medium.jpg,apple mint,Lamiaceae,Mentha
,,Persicaria capitata,193342506,2023-12-07,https://www.inaturalist.org/observations/193342506,https://inaturalist-open-data.s3.amazonaws.com/photos/339629323/medium.jpg,pink knotweed,Polygonaceae,Persicaria
,,Acacia melanoxylon,193431281,2023-12-08,https://www.inaturalist.org/observations/193431281,https://inaturalist-open-data.s3.amazonaws.com/photos/339794848/medium.jpg,blackwood,Fabaceae,Acacia
03739_Sanicula crassicaulis.jpg,images_all/03739_Sanicula crassicaulis.jpg,Sanicula crassicaulis,193655794,2023-12-10,https://www.inaturalist.org/observations/193655794,https://inaturalist-open-data.s3.amazonaws.com/photos/340210269/medium.jpg,pacific sanicle,Apiaceae,Sanicula
03740_Sequoia sempervirens.jpg,images_all/03740_Sequoia sempervirens.jpg,Sequoia sempervirens,193974550,2023-12-14,https://www.inaturalist.org/observations/193974550,https://inaturalist-open-data.s3.amazonaws.com/photos/340845364/medium.jpg,coast redwood,Cupressaceae,Sequoia
03741_Sequoia sempervirens.jpg,images_all/03741_Sequoia sempervirens.jpg,Sequoia sempervirens,194116069,2023-11-27,https://www.inaturalist.org/observations/194116069,https://static.inaturalist.org/photos/341124795/medium.jpeg,coast redwood,Cupressaceae,Sequoia
03742_Arbutus menziesii.jpg,images_all/03742_Arbutus menziesii.jpg,Arbutus menziesii,194116074,2023-11-27,https://www.inaturalist.org/observations/194116074,https://static.inaturalist.org/photos/341124826/medium.jpeg,pacific madrone,Ericaceae,Arbutus
03743_Pseudotsuga menziesii.jpg,images_all/03743_Pseudotsuga menziesii.jpg,Pseudotsuga menziesii,194116075,2023-11-27,https://www.inaturalist.org/observations/194116075,https://static.inaturalist.org/photos/341124849/medium.jpeg,douglas-fir,Pinaceae,Pseudotsuga
03744_Umbellularia californica.jpg,images_all/03744_Umbellularia californica.jpg,Umbellularia californica,194116080,2023-11-27,https://www.inaturalist.org/observations/194116080,https://static.inaturalist.org/photos/341124884/medium.jpeg,california bay,Lauraceae,Umbellularia
03745_Arbutus menziesii.jpg,images_all/03745_Arbutus menziesii.jpg,Arbutus menziesii,194116091,2023-11-27,https://www.inaturalist.org/observations/194116091,https://static.inaturalist.org/photos/341125050/medium.jpeg,pacific madrone,Ericaceae,Arbutus
03746_Quercus agrifolia.jpg,images_all/03746_Quercus agrifolia.jpg,Quercus agrifolia,194380452,2023-12-14,https://www.inaturalist.org/observations/194380452,https://inaturalist-open-data.s3.amazonaws.com/photos/341663692/medium.jpeg,coast live oak,Fagaceae,Quercus
03747_Taraxia ovata.jpg,images_all/03747_Taraxia ovata.jpg,Taraxia ovata,196067478,2024-01-07,https://www.inaturalist.org/observations/196067478,https://static.inaturalist.org/photos/345094353/medium.jpg,sun cup,Onagraceae,Taraxia
03748_Arbutus menziesii.jpg,images_all/03748_Arbutus menziesii.jpg,Arbutus menziesii,196079159,2024-01-07,https://www.inaturalist.org/observations/196079159,https://inaturalist-open-data.s3.amazonaws.com/photos/345115557/medium.jpeg,pacific madrone,Ericaceae,Arbutus
,,Ceanothus papillosus,196079163,2024-01-07,https://www.inaturalist.org/observations/196079163,https://inaturalist-open-data.s3.amazonaws.com/photos/345116082/medium.jpeg,wartleaf ceanothus,Rhamnaceae,Ceanothus
03749_Umbellularia californica.jpg,images_all/03749_Umbellularia californica.jpg,Umbellularia californica,196184421,2024-01-08,https://www.inaturalist.org/observations/196184421,https://inaturalist-open-data.s3.amazonaws.com/photos/345324659/medium.jpeg,california bay,Lauraceae,Umbellularia
03750_Sequoia sempervirens.jpg,images_all/03750_Sequoia sempervirens.jpg,Sequoia sempervirens,196184423,2024-01-08,https://www.inaturalist.org/observations/196184423,https://inaturalist-open-data.s3.amazonaws.com/photos/345324677/medium.jpeg,coast redwood,Cupressaceae,Sequoia
03751_Umbellularia californica.jpg,images_all/03751_Umbellularia californica.jpg,Umbellularia californica,196184425,2024-01-08,https://www.inaturalist.org/observations/196184425,https://inaturalist-open-data.s3.amazonaws.com/photos/345324717/medium.jpeg,california bay,Lauraceae,Umbellularia
03752_Pseudotsuga menziesii.jpg,images_all/03752_Pseudotsuga menziesii.jpg,Pseudotsuga menziesii,196184430,2024-01-08,https://www.inaturalist.org/observations/196184430,https://inaturalist-open-data.s3.amazonaws.com/photos/345328398/medium.jpeg,douglas-fir,Pinaceae,Pseudotsuga
03753_Notholithocarpus densiflorus.jpg,images_all/03753_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,196184431,2024-01-08,https://www.inaturalist.org/observations/196184431,https://inaturalist-open-data.s3.amazonaws.com/photos/345328400/medium.jpeg,tanoak,Fagaceae,Notholithocarpus
,,Corylus cornuta californica,196184432,2024-01-08,https://www.inaturalist.org/observations/196184432,https://inaturalist-open-data.s3.amazonaws.com/photos/345328424/medium.jpeg,california hazelnut,Betulaceae,Corylus
03754_Umbellularia californica.jpg,images_all/03754_Umbellularia californica.jpg,Umbellularia californica,196184433,2024-01-08,https://www.inaturalist.org/observations/196184433,https://inaturalist-open-data.s3.amazonaws.com/photos/345328442/medium.jpeg,california bay,Lauraceae,Umbellularia
03755_Dryopteris arguta.jpg,images_all/03755_Dryopteris arguta.jpg,Dryopteris arguta,196185131,2024-01-08,https://www.inaturalist.org/observations/196185131,https://inaturalist-open-data.s3.amazonaws.com/photos/345331528/medium.jpeg,coastal woodfern,Dryopteridaceae,Dryopteris
03756_Bellis perennis.jpg,images_all/03756_Bellis perennis.jpg,Bellis perennis,196185132,2024-01-08,https://www.inaturalist.org/observations/196185132,https://inaturalist-open-data.s3.amazonaws.com/photos/345331552/medium.jpeg,lawn daisy,Asteraceae,Bellis
03757_Arbutus menziesii.jpg,images_all/03757_Arbutus menziesii.jpg,Arbutus menziesii,196185339,2024-01-08,https://www.inaturalist.org/observations/196185339,https://inaturalist-open-data.s3.amazonaws.com/photos/345332010/medium.jpeg,pacific madrone,Ericaceae,Arbutus
03758_Sequoia sempervirens.jpg,images_all/03758_Sequoia sempervirens.jpg,Sequoia sempervirens,196185340,2024-01-08,https://www.inaturalist.org/observations/196185340,https://inaturalist-open-data.s3.amazonaws.com/photos/345332020/medium.jpeg,coast redwood,Cupressaceae,Sequoia
,,Cyclamen persicum,196227223,2024-01-08,https://www.inaturalist.org/observations/196227223,https://static.inaturalist.org/photos/345415219/medium.jpg,persian cyclamen,Primulaceae,Cyclamen
,,Salvia spathacea,196253254,2024-01-08,https://www.inaturalist.org/observations/196253254,https://inaturalist-open-data.s3.amazonaws.com/photos/345468399/medium.jpeg,hummingbird sage,Lamiaceae,Salvia
03759_Polystichum munitum.jpg,images_all/03759_Polystichum munitum.jpg,Polystichum munitum,196290754,2024-01-10,https://www.inaturalist.org/observations/196290754,https://static.inaturalist.org/photos/345543185/medium.jpeg,western sword fern,Dryopteridaceae,Polystichum
03760_Umbellularia californica.jpg,images_all/03760_Umbellularia californica.jpg,Umbellularia californica,196388785,2024-01-11,https://www.inaturalist.org/observations/196388785,https://static.inaturalist.org/photos/345743383/medium.jpg,california bay,Lauraceae,Umbellularia
03761_Trifolium angustifolium.jpg,images_all/03761_Trifolium angustifolium.jpg,Trifolium angustifolium,196389732,2024-01-11,https://www.inaturalist.org/observations/196389732,https://inaturalist-open-data.s3.amazonaws.com/photos/346612295/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
,,Geranium,196467986,2024-01-12,https://www.inaturalist.org/observations/196467986,https://inaturalist-open-data.s3.amazonaws.com/photos/345906068/medium.jpeg,geraniums and cranesbills,Geraniaceae,Geranium
03762_Bellis perennis.jpg,images_all/03762_Bellis perennis.jpg,Bellis perennis,196469277,2024-01-12,https://www.inaturalist.org/observations/196469277,https://inaturalist-open-data.s3.amazonaws.com/photos/345908615/medium.jpeg,lawn daisy,Asteraceae,Bellis
,,Arctostaphylos andersonii,196611374,2024-01-13,https://www.inaturalist.org/observations/196611374,https://inaturalist-open-data.s3.amazonaws.com/photos/346088735/medium.jpg,santa cruz manzanita,Ericaceae,Arctostaphylos
03763_Pteridium aquilinum.jpg,images_all/03763_Pteridium aquilinum.jpg,Pteridium aquilinum,196648471,2024-01-13,https://www.inaturalist.org/observations/196648471,https://inaturalist-open-data.s3.amazonaws.com/photos/346146196/medium.jpeg,common bracken,Dennstaedtiaceae,Pteridium
03764_Umbellularia californica.jpg,images_all/03764_Umbellularia californica.jpg,Umbellularia californica,196648477,2024-01-13,https://www.inaturalist.org/observations/196648477,https://inaturalist-open-data.s3.amazonaws.com/photos/346146476/medium.jpeg,california bay,Lauraceae,Umbellularia
03765_Sequoia sempervirens.jpg,images_all/03765_Sequoia sempervirens.jpg,Sequoia sempervirens,196681455,2024-01-13,https://www.inaturalist.org/observations/196681455,https://inaturalist-open-data.s3.amazonaws.com/photos/346213029/medium.jpeg,coast redwood,Cupressaceae,Sequoia
,,Arctostaphylos andersonii,196686171,2024-01-14,https://www.inaturalist.org/observations/196686171,https://inaturalist-open-data.s3.amazonaws.com/photos/346221688/medium.jpeg,santa cruz manzanita,Ericaceae,Arctostaphylos
,,Pinus attenuata,196716896,2024-01-14,https://www.inaturalist.org/observations/196716896,https://inaturalist-open-data.s3.amazonaws.com/photos/346281956/medium.jpeg,knobcone pine,Pinaceae,Pinus
,,Frangula californica,196716961,2024-01-14,https://www.inaturalist.org/observations/196716961,https://inaturalist-open-data.s3.amazonaws.com/photos/346282091/medium.jpeg,coffeeberry,Rhamnaceae,Frangula
03766_Arbutus menziesii.jpg,images_all/03766_Arbutus menziesii.jpg,Arbutus menziesii,196718941,2024-01-14,https://www.inaturalist.org/observations/196718941,https://inaturalist-open-data.s3.amazonaws.com/photos/346286177/medium.jpg,pacific madrone,Ericaceae,Arbutus
,,Leucojum aestivum,196786586,2024-01-14,https://www.inaturalist.org/observations/196786586,https://inaturalist-open-data.s3.amazonaws.com/photos/346422797/medium.jpg,summer snowflake,Amaryllidaceae,Leucojum
03767_Umbellularia californica.jpg,images_all/03767_Umbellularia californica.jpg,Umbellularia californica,196874077,2024-01-14,https://www.inaturalist.org/observations/196874077,https://inaturalist-open-data.s3.amazonaws.com/photos/346594759/medium.jpeg,california bay,Lauraceae,Umbellularia
03768_Polystichum munitum.jpg,images_all/03768_Polystichum munitum.jpg,Polystichum munitum,196939895,2024-01-17,https://www.inaturalist.org/observations/196939895,https://inaturalist-open-data.s3.amazonaws.com/photos/346732401/medium.jpeg,western sword fern,Dryopteridaceae,Polystichum
03769_Dryopteris arguta.jpg,images_all/03769_Dryopteris arguta.jpg,Dryopteris arguta,196939956,2024-01-17,https://www.inaturalist.org/observations/196939956,https://inaturalist-open-data.s3.amazonaws.com/photos/346732475/medium.jpeg,coastal woodfern,Dryopteridaceae,Dryopteris
03770_Bellis perennis.jpg,images_all/03770_Bellis perennis.jpg,Bellis perennis,197016346,2024-01-18,https://www.inaturalist.org/observations/197016346,https://inaturalist-open-data.s3.amazonaws.com/photos/347375602/medium.jpg,lawn daisy,Asteraceae,Bellis
03771_Bellis perennis.jpg,images_all/03771_Bellis perennis.jpg,Bellis perennis,197017473,2024-01-18,https://www.inaturalist.org/observations/197017473,https://static.inaturalist.org/photos/346892768/medium.jpeg,lawn daisy,Asteraceae,Bellis
03772_Bellis perennis.jpg,images_all/03772_Bellis perennis.jpg,Bellis perennis,197017541,2024-01-18,https://www.inaturalist.org/observations/197017541,https://inaturalist-open-data.s3.amazonaws.com/photos/346892963/medium.jpg,lawn daisy,Asteraceae,Bellis
03773_Bellis perennis.jpg,images_all/03773_Bellis perennis.jpg,Bellis perennis,197017677,2024-01-18,https://www.inaturalist.org/observations/197017677,https://inaturalist-open-data.s3.amazonaws.com/photos/346893198/medium.jpeg,lawn daisy,Asteraceae,Bellis
03774_Bellis perennis.jpg,images_all/03774_Bellis perennis.jpg,Bellis perennis,197018528,2024-01-18,https://www.inaturalist.org/observations/197018528,https://inaturalist-open-data.s3.amazonaws.com/photos/349074236/medium.jpg,lawn daisy,Asteraceae,Bellis
03775_Bellis perennis.jpg,images_all/03775_Bellis perennis.jpg,Bellis perennis,197024837,2024-01-18,https://www.inaturalist.org/observations/197024837,https://inaturalist-open-data.s3.amazonaws.com/photos/346907751/medium.jpg,lawn daisy,Asteraceae,Bellis
03776_Bellis perennis.jpg,images_all/03776_Bellis perennis.jpg,Bellis perennis,197024879,2024-01-18,https://www.inaturalist.org/observations/197024879,https://inaturalist-open-data.s3.amazonaws.com/photos/359159219/medium.jpg,lawn daisy,Asteraceae,Bellis
03777_Bellis perennis.jpg,images_all/03777_Bellis perennis.jpg,Bellis perennis,197024902,2024-01-18,https://www.inaturalist.org/observations/197024902,https://inaturalist-open-data.s3.amazonaws.com/photos/346908386/medium.jpg,lawn daisy,Asteraceae,Bellis
03778_Bellis perennis.jpg,images_all/03778_Bellis perennis.jpg,Bellis perennis,197024929,2024-01-18,https://www.inaturalist.org/observations/197024929,https://inaturalist-open-data.s3.amazonaws.com/photos/346907885/medium.jpeg,lawn daisy,Asteraceae,Bellis
03779_Bellis perennis.jpg,images_all/03779_Bellis perennis.jpg,Bellis perennis,197025367,2024-01-18,https://www.inaturalist.org/observations/197025367,https://static.inaturalist.org/photos/346908760/medium.jpg,lawn daisy,Asteraceae,Bellis
03780_Bellis perennis.jpg,images_all/03780_Bellis perennis.jpg,Bellis perennis,197025487,2024-01-18,https://www.inaturalist.org/observations/197025487,https://static.inaturalist.org/photos/346908847/medium.jpg,lawn daisy,Asteraceae,Bellis
,,Silybum marianum,197025578,2024-01-18,https://www.inaturalist.org/observations/197025578,https://inaturalist-open-data.s3.amazonaws.com/photos/346908988/medium.jpg,milk thistle,Asteraceae,Silybum
03781_Bellis perennis.jpg,images_all/03781_Bellis perennis.jpg,Bellis perennis,197025696,2024-01-18,https://www.inaturalist.org/observations/197025696,https://static.inaturalist.org/photos/346909151/medium.jpg,lawn daisy,Asteraceae,Bellis
03782_Bellis perennis.jpg,images_all/03782_Bellis perennis.jpg,Bellis perennis,197026452,2024-01-18,https://www.inaturalist.org/observations/197026452,https://static.inaturalist.org/photos/347593494/medium.jpg,lawn daisy,Asteraceae,Bellis
,,Acacia melanoxylon,197026869,2024-01-18,https://www.inaturalist.org/observations/197026869,https://inaturalist-open-data.s3.amazonaws.com/photos/346911766/medium.jpeg,blackwood,Fabaceae,Acacia
03783_Bellis perennis.jpg,images_all/03783_Bellis perennis.jpg,Bellis perennis,197074216,2024-01-18,https://www.inaturalist.org/observations/197074216,https://inaturalist-open-data.s3.amazonaws.com/photos/347009204/medium.jpg,lawn daisy,Asteraceae,Bellis
,,Morella californica,197282642,2023-10-25,https://www.inaturalist.org/observations/197282642,https://inaturalist-open-data.s3.amazonaws.com/photos/347427533/medium.jpg,pacific wax myrtle,Myricaceae,Morella
03784_Bellis perennis.jpg,images_all/03784_Bellis perennis.jpg,Bellis perennis,197285307,2024-01-18,https://www.inaturalist.org/observations/197285307,https://static.inaturalist.org/photos/347432984/medium.jpg,lawn daisy,Asteraceae,Bellis
03785_Sisyrinchium bellum.jpg,images_all/03785_Sisyrinchium bellum.jpg,Sisyrinchium bellum,197320855,2024-01-22,https://www.inaturalist.org/observations/197320855,https://static.inaturalist.org/photos/347506689/medium.jpg,western blue-eyed grass,Iridaceae,Sisyrinchium
