img_name,img_path,scientific_name,iNat ID,observed_on,observation_url,image_url,common_name,taxon_family_name,taxon_genus_name
03785_Sisyrinchium bellum.jpg,images_all/03785_Sisyrinchium bellum.jpg,Sisyrinchium bellum,197320855,2024-01-22,https://www.inaturalist.org/observations/197320855,https://static.inaturalist.org/photos/347506689/medium.jpg,western blue-eyed grass,Iridaceae,Sisyrinchium
03786_Bellis perennis.jpg,images_all/03786_Bellis perennis.jpg,Bellis perennis,197365968,2024-01-18,https://www.inaturalist.org/observations/197365968,https://inaturalist-open-data.s3.amazonaws.com/photos/347677588/medium.jpg,lawn daisy,Asteraceae,Bellis
03787_Oxalis smalliana.jpg,images_all/03787_Oxalis smalliana.jpg,Oxalis smalliana,197567837,2024-01-25,https://www.inaturalist.org/observations/197567837,https://inaturalist-open-data.s3.amazonaws.com/photos/348006555/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03788_Vaccinium ovatum.jpg,images_all/03788_Vaccinium ovatum.jpg,Vaccinium ovatum,197578334,2024-01-22,https://www.inaturalist.org/observations/197578334,https://static.inaturalist.org/photos/348028891/medium.jpg,evergreen huckleberry,Ericaceae,Vaccinium
03789_Baccharis pilularis.jpg,images_all/03789_Baccharis pilularis.jpg,Baccharis pilularis,197587794,2024-01-18,https://www.inaturalist.org/observations/197587794,https://inaturalist-open-data.s3.amazonaws.com/photos/348048303/medium.jpg,coyote brush,Asteraceae,Baccharis
03790_Arbutus menziesii.jpg,images_all/03790_Arbutus menziesii.jpg,Arbutus menziesii,197587907,2024-01-25,https://www.inaturalist.org/observations/197587907,https://inaturalist-open-data.s3.amazonaws.com/photos/348048703/medium.jpg,pacific madrone,Ericaceae,Arbutus
03791_Oxalis smalliana.jpg,images_all/03791_Oxalis smalliana.jpg,Oxalis smalliana,197588114,2024-01-25,https://www.inaturalist.org/observations/197588114,https://inaturalist-open-data.s3.amazonaws.com/photos/348048991/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03792_Umbellularia californica.jpg,images_all/03792_Umbellularia californica.jpg,Umbellularia californica,197615492,2024-01-26,https://www.inaturalist.org/observations/197615492,https://inaturalist-open-data.s3.amazonaws.com/photos/348103135/medium.jpg,california bay,Lauraceae,Umbellularia
03793_Baccharis pilularis.jpg,images_all/03793_Baccharis pilularis.jpg,Baccharis pilularis,197618597,2024-01-26,https://www.inaturalist.org/observations/197618597,https://inaturalist-open-data.s3.amazonaws.com/photos/348108740/medium.jpg,coyote brush,Asteraceae,Baccharis
03794_Scoliopus bigelovii.jpg,images_all/03794_Scoliopus bigelovii.jpg,Scoliopus bigelovii,197623057,2024-01-26,https://www.inaturalist.org/observations/197623057,https://inaturalist-open-data.s3.amazonaws.com/photos/348118063/medium.jpg,california fetid adderstongue,Liliaceae,Scoliopus
03795_Arbutus menziesii.jpg,images_all/03795_Arbutus menziesii.jpg,Arbutus menziesii,197624128,2024-01-26,https://www.inaturalist.org/observations/197624128,https://inaturalist-open-data.s3.amazonaws.com/photos/348174613/medium.jpg,pacific madrone,Ericaceae,Arbutus
03796_Umbellularia californica.jpg,images_all/03796_Umbellularia californica.jpg,Umbellularia californica,197650281,2024-01-26,https://www.inaturalist.org/observations/197650281,https://inaturalist-open-data.s3.amazonaws.com/photos/348514369/medium.jpeg,california bay,Lauraceae,Umbellularia
03797_Umbellularia californica.jpg,images_all/03797_Umbellularia californica.jpg,Umbellularia californica,197650331,2024-01-26,https://www.inaturalist.org/observations/197650331,https://inaturalist-open-data.s3.amazonaws.com/photos/348169767/medium.jpg,california bay,Lauraceae,Umbellularia
03798_Oxalis pes-caprae.jpg,images_all/03798_Oxalis pes-caprae.jpg,Oxalis pes-caprae,197663980,2024-01-26,https://www.inaturalist.org/observations/197663980,https://inaturalist-open-data.s3.amazonaws.com/photos/348198909/medium.jpeg,bermuda buttercup,Oxalidaceae,Oxalis
03799_Calendula arvensis.jpg,images_all/03799_Calendula arvensis.jpg,Calendula arvensis,197664084,2024-01-26,https://www.inaturalist.org/observations/197664084,https://inaturalist-open-data.s3.amazonaws.com/photos/348199154/medium.jpeg,field marigold,Asteraceae,Calendula
03800_Bellis perennis.jpg,images_all/03800_Bellis perennis.jpg,Bellis perennis,197733480,2024-01-18,https://www.inaturalist.org/observations/197733480,https://static.inaturalist.org/photos/348334595/medium.jpg,lawn daisy,Asteraceae,Bellis
03801_Plantago lanceolata.jpg,images_all/03801_Plantago lanceolata.jpg,Plantago lanceolata,197744238,2024-01-23,https://www.inaturalist.org/observations/197744238,https://inaturalist-open-data.s3.amazonaws.com/photos/348356671/medium.jpg,ribwort plantain,Plantaginaceae,Plantago
03802_Dryopteris arguta.jpg,images_all/03802_Dryopteris arguta.jpg,Dryopteris arguta,197766654,2024-01-25,https://www.inaturalist.org/observations/197766654,https://static.inaturalist.org/photos/348402357/medium.jpg,coastal woodfern,Dryopteridaceae,Dryopteris
03803_Oxalis smalliana.jpg,images_all/03803_Oxalis smalliana.jpg,Oxalis smalliana,197826476,2024-01-28,https://www.inaturalist.org/observations/197826476,https://inaturalist-open-data.s3.amazonaws.com/photos/348522348/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03804_Bellis perennis.jpg,images_all/03804_Bellis perennis.jpg,Bellis perennis,197852197,2024-01-18,https://www.inaturalist.org/observations/197852197,https://inaturalist-open-data.s3.amazonaws.com/photos/348576381/medium.jpg,lawn daisy,Asteraceae,Bellis
03805_Vaccinium ovatum.jpg,images_all/03805_Vaccinium ovatum.jpg,Vaccinium ovatum,197904439,2024-01-27,https://www.inaturalist.org/observations/197904439,https://inaturalist-open-data.s3.amazonaws.com/photos/348683383/medium.jpg,evergreen huckleberry,Ericaceae,Vaccinium
03806_Oxalis smalliana.jpg,images_all/03806_Oxalis smalliana.jpg,Oxalis smalliana,197911263,2024-01-29,https://www.inaturalist.org/observations/197911263,https://inaturalist-open-data.s3.amazonaws.com/photos/348697255/medium.jpeg,redwood sorrel,Oxalidaceae,Oxalis
03807_Oxalis smalliana.jpg,images_all/03807_Oxalis smalliana.jpg,Oxalis smalliana,197912494,2024-01-29,https://www.inaturalist.org/observations/197912494,https://inaturalist-open-data.s3.amazonaws.com/photos/348706328/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03808_Claytonia perfoliata.jpg,images_all/03808_Claytonia perfoliata.jpg,Claytonia perfoliata,197915788,2024-01-29,https://www.inaturalist.org/observations/197915788,https://inaturalist-open-data.s3.amazonaws.com/photos/348705993/medium.jpg,miner's lettuce,Montiaceae,Claytonia
03809_Oxalis smalliana.jpg,images_all/03809_Oxalis smalliana.jpg,Oxalis smalliana,197924350,2024-01-29,https://www.inaturalist.org/observations/197924350,https://static.inaturalist.org/photos/349228025/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03810_Plantago lanceolata.jpg,images_all/03810_Plantago lanceolata.jpg,Plantago lanceolata,197928489,2024-01-26,https://www.inaturalist.org/observations/197928489,https://static.inaturalist.org/photos/348733843/medium.jpg,ribwort plantain,Plantaginaceae,Plantago
03811_Calendula arvensis.jpg,images_all/03811_Calendula arvensis.jpg,Calendula arvensis,197929380,2024-01-26,https://www.inaturalist.org/observations/197929380,https://static.inaturalist.org/photos/348733889/medium.jpg,field marigold,Asteraceae,Calendula
03812_Oxalis pes-caprae.jpg,images_all/03812_Oxalis pes-caprae.jpg,Oxalis pes-caprae,197948751,2024-01-28,https://www.inaturalist.org/observations/197948751,https://inaturalist-open-data.s3.amazonaws.com/photos/348775743/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
03813_Lysimachia arvensis.jpg,images_all/03813_Lysimachia arvensis.jpg,Lysimachia arvensis,197948788,2024-01-28,https://www.inaturalist.org/observations/197948788,https://inaturalist-open-data.s3.amazonaws.com/photos/348775841/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
03814_Calendula arvensis.jpg,images_all/03814_Calendula arvensis.jpg,Calendula arvensis,197949093,2024-01-28,https://www.inaturalist.org/observations/197949093,https://inaturalist-open-data.s3.amazonaws.com/photos/348776456/medium.jpg,field marigold,Asteraceae,Calendula
03815_Umbellularia californica.jpg,images_all/03815_Umbellularia californica.jpg,Umbellularia californica,197952414,2024-01-25,https://www.inaturalist.org/observations/197952414,https://inaturalist-open-data.s3.amazonaws.com/photos/348782761/medium.jpg,california bay,Lauraceae,Umbellularia
03816_Oxalis pes-caprae.jpg,images_all/03816_Oxalis pes-caprae.jpg,Oxalis pes-caprae,198003408,2024-01-30,https://www.inaturalist.org/observations/198003408,https://inaturalist-open-data.s3.amazonaws.com/photos/348883236/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
03817_Plantago lanceolata.jpg,images_all/03817_Plantago lanceolata.jpg,Plantago lanceolata,198003554,2024-01-30,https://www.inaturalist.org/observations/198003554,https://inaturalist-open-data.s3.amazonaws.com/photos/348883526/medium.jpg,ribwort plantain,Plantaginaceae,Plantago
03818_Adelinia grandis.jpg,images_all/03818_Adelinia grandis.jpg,Adelinia grandis,198007941,2024-01-30,https://www.inaturalist.org/observations/198007941,https://inaturalist-open-data.s3.amazonaws.com/photos/348892454/medium.jpeg,pacific hound's tongue,Boraginaceae,Adelinia
03819_Sequoia sempervirens.jpg,images_all/03819_Sequoia sempervirens.jpg,Sequoia sempervirens,198007995,2024-01-30,https://www.inaturalist.org/observations/198007995,https://inaturalist-open-data.s3.amazonaws.com/photos/348892566/medium.jpeg,coast redwood,Cupressaceae,Sequoia
03820_Scoliopus bigelovii.jpg,images_all/03820_Scoliopus bigelovii.jpg,Scoliopus bigelovii,198026232,2024-01-26,https://www.inaturalist.org/observations/198026232,https://static.inaturalist.org/photos/348930736/medium.jpg,california fetid adderstongue,Liliaceae,Scoliopus
03821_Arctostaphylos crustacea.jpg,images_all/03821_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,198026233,2024-01-25,https://www.inaturalist.org/observations/198026233,https://static.inaturalist.org/photos/348927571/medium.jpg,brittleleaf manzanita,Ericaceae,Arctostaphylos
03822_Umbellularia californica.jpg,images_all/03822_Umbellularia californica.jpg,Umbellularia californica,198033017,2024-01-26,https://www.inaturalist.org/observations/198033017,https://inaturalist-open-data.s3.amazonaws.com/photos/348944978/medium.jpg,california bay,Lauraceae,Umbellularia
03823_Claytonia perfoliata.jpg,images_all/03823_Claytonia perfoliata.jpg,Claytonia perfoliata,198078254,2024-01-28,https://www.inaturalist.org/observations/198078254,https://inaturalist-open-data.s3.amazonaws.com/photos/349034304/medium.jpeg,miner's lettuce,Montiaceae,Claytonia
03824_Oxalis smalliana.jpg,images_all/03824_Oxalis smalliana.jpg,Oxalis smalliana,198078577,2024-01-29,https://www.inaturalist.org/observations/198078577,https://inaturalist-open-data.s3.amazonaws.com/photos/349035143/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03825_Notholithocarpus densiflorus.jpg,images_all/03825_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,198079798,2024-01-26,https://www.inaturalist.org/observations/198079798,https://inaturalist-open-data.s3.amazonaws.com/photos/349037812/medium.jpg,tanoak,Fagaceae,Notholithocarpus
03826_Sanicula crassicaulis.jpg,images_all/03826_Sanicula crassicaulis.jpg,Sanicula crassicaulis,198082794,2024-01-30,https://www.inaturalist.org/observations/198082794,https://inaturalist-open-data.s3.amazonaws.com/photos/349043898/medium.jpeg,pacific sanicle,Apiaceae,Sanicula
03827_Bellis perennis.jpg,images_all/03827_Bellis perennis.jpg,Bellis perennis,198097496,2024-01-29,https://www.inaturalist.org/observations/198097496,https://inaturalist-open-data.s3.amazonaws.com/photos/349072704/medium.jpeg,lawn daisy,Asteraceae,Bellis
03828_Oxalis smalliana.jpg,images_all/03828_Oxalis smalliana.jpg,Oxalis smalliana,198098037,2024-01-29,https://www.inaturalist.org/observations/198098037,https://inaturalist-open-data.s3.amazonaws.com/photos/349073541/medium.jpeg,redwood sorrel,Oxalidaceae,Oxalis
03829_Viola ocellata.jpg,images_all/03829_Viola ocellata.jpg,Viola ocellata,198098342,2024-01-29,https://www.inaturalist.org/observations/198098342,https://inaturalist-open-data.s3.amazonaws.com/photos/349074274/medium.jpg,western heart's ease,Violaceae,Viola
03830_Oxalis smalliana.jpg,images_all/03830_Oxalis smalliana.jpg,Oxalis smalliana,198098373,2024-01-29,https://www.inaturalist.org/observations/198098373,https://inaturalist-open-data.s3.amazonaws.com/photos/349074333/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03831_Scoliopus bigelovii.jpg,images_all/03831_Scoliopus bigelovii.jpg,Scoliopus bigelovii,198098394,2024-01-29,https://www.inaturalist.org/observations/198098394,https://inaturalist-open-data.s3.amazonaws.com/photos/349074751/medium.jpg,california fetid adderstongue,Liliaceae,Scoliopus
03832_Oxalis pes-caprae.jpg,images_all/03832_Oxalis pes-caprae.jpg,Oxalis pes-caprae,198112403,2024-01-27,https://www.inaturalist.org/observations/198112403,https://static.inaturalist.org/photos/349103719/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
03833_Oxalis pes-caprae.jpg,images_all/03833_Oxalis pes-caprae.jpg,Oxalis pes-caprae,198112637,2024-01-26,https://www.inaturalist.org/observations/198112637,https://inaturalist-open-data.s3.amazonaws.com/photos/349104283/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
03834_Umbellularia californica.jpg,images_all/03834_Umbellularia californica.jpg,Umbellularia californica,198113829,2024-01-29,https://www.inaturalist.org/observations/198113829,https://static.inaturalist.org/photos/349107373/medium.jpg,california bay,Lauraceae,Umbellularia
03835_Arbutus menziesii.jpg,images_all/03835_Arbutus menziesii.jpg,Arbutus menziesii,198145109,2024-01-26,https://www.inaturalist.org/observations/198145109,https://inaturalist-open-data.s3.amazonaws.com/photos/349167888/medium.jpg,pacific madrone,Ericaceae,Arbutus
03836_Baccharis pilularis.jpg,images_all/03836_Baccharis pilularis.jpg,Baccharis pilularis,198146565,2024-01-26,https://www.inaturalist.org/observations/198146565,https://inaturalist-open-data.s3.amazonaws.com/photos/349170594/medium.jpg,coyote brush,Asteraceae,Baccharis
03837_Arbutus menziesii.jpg,images_all/03837_Arbutus menziesii.jpg,Arbutus menziesii,198148692,2024-01-26,https://www.inaturalist.org/observations/198148692,https://inaturalist-open-data.s3.amazonaws.com/photos/349174720/medium.jpg,pacific madrone,Ericaceae,Arbutus
03838_Baccharis pilularis.jpg,images_all/03838_Baccharis pilularis.jpg,Baccharis pilularis,198149277,2024-01-26,https://www.inaturalist.org/observations/198149277,https://inaturalist-open-data.s3.amazonaws.com/photos/349175828/medium.jpg,coyote brush,Asteraceae,Baccharis
03839_Arctostaphylos crustacea.jpg,images_all/03839_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,198155595,2024-01-25,https://www.inaturalist.org/observations/198155595,https://inaturalist-open-data.s3.amazonaws.com/photos/349187845/medium.jpg,brittleleaf manzanita,Ericaceae,Arctostaphylos
03840_Oxalis smalliana.jpg,images_all/03840_Oxalis smalliana.jpg,Oxalis smalliana,198156364,2024-01-30,https://www.inaturalist.org/observations/198156364,https://inaturalist-open-data.s3.amazonaws.com/photos/349189268/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03841_Oxalis smalliana.jpg,images_all/03841_Oxalis smalliana.jpg,Oxalis smalliana,198179550,2024-01-28,https://www.inaturalist.org/observations/198179550,https://inaturalist-open-data.s3.amazonaws.com/photos/349236568/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03842_Oxalis smalliana.jpg,images_all/03842_Oxalis smalliana.jpg,Oxalis smalliana,198186253,2024-01-26,https://www.inaturalist.org/observations/198186253,https://inaturalist-open-data.s3.amazonaws.com/photos/349250524/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03843_Calendula arvensis.jpg,images_all/03843_Calendula arvensis.jpg,Calendula arvensis,198188906,2024-01-28,https://www.inaturalist.org/observations/198188906,https://static.inaturalist.org/photos/349256451/medium.jpg,field marigold,Asteraceae,Calendula
03844_Eschscholzia californica.jpg,images_all/03844_Eschscholzia californica.jpg,Eschscholzia californica,198190769,2024-01-28,https://www.inaturalist.org/observations/198190769,https://inaturalist-open-data.s3.amazonaws.com/photos/349260502/medium.jpg,california poppy,Papaveraceae,Eschscholzia
03845_Claytonia perfoliata.jpg,images_all/03845_Claytonia perfoliata.jpg,Claytonia perfoliata,198191027,2024-02-01,https://www.inaturalist.org/observations/198191027,https://static.inaturalist.org/photos/349261215/medium.jpg,miner's lettuce,Montiaceae,Claytonia
03846_Oxalis smalliana.jpg,images_all/03846_Oxalis smalliana.jpg,Oxalis smalliana,198193289,2024-01-26,https://www.inaturalist.org/observations/198193289,https://inaturalist-open-data.s3.amazonaws.com/photos/349265861/medium.jpeg,redwood sorrel,Oxalidaceae,Oxalis
03847_Oxalis pes-caprae.jpg,images_all/03847_Oxalis pes-caprae.jpg,Oxalis pes-caprae,198193362,2024-02-01,https://www.inaturalist.org/observations/198193362,https://static.inaturalist.org/photos/349265990/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
03848_Oxalis smalliana.jpg,images_all/03848_Oxalis smalliana.jpg,Oxalis smalliana,198200116,2024-01-30,https://www.inaturalist.org/observations/198200116,https://static.inaturalist.org/photos/349279341/medium.jpeg,redwood sorrel,Oxalidaceae,Oxalis
03849_Sequoia sempervirens.jpg,images_all/03849_Sequoia sempervirens.jpg,Sequoia sempervirens,198592659,2024-02-06,https://www.inaturalist.org/observations/198592659,https://inaturalist-open-data.s3.amazonaws.com/photos/350060129/medium.jpeg,coast redwood,Cupressaceae,Sequoia
03850_Oxalis pes-caprae.jpg,images_all/03850_Oxalis pes-caprae.jpg,Oxalis pes-caprae,198833214,2024-02-09,https://www.inaturalist.org/observations/198833214,https://inaturalist-open-data.s3.amazonaws.com/photos/350529397/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
03851_Pteridium aquilinum pubescens.jpg,images_all/03851_Pteridium aquilinum pubescens.jpg,Pteridium aquilinum pubescens,198938556,2024-02-10,https://www.inaturalist.org/observations/198938556,https://static.inaturalist.org/photos/350733259/medium.jpg,hairy brackenfern,Dennstaedtiaceae,Pteridium
03852_Clinopodium douglasii.jpg,images_all/03852_Clinopodium douglasii.jpg,Clinopodium douglasii,198938842,2024-02-10,https://www.inaturalist.org/observations/198938842,https://static.inaturalist.org/photos/350733710/medium.jpg,yerba buena,Lamiaceae,Clinopodium
03853_Sanicula crassicaulis.jpg,images_all/03853_Sanicula crassicaulis.jpg,Sanicula crassicaulis,198938982,2024-02-10,https://www.inaturalist.org/observations/198938982,https://static.inaturalist.org/photos/350734156/medium.jpg,pacific sanicle,Apiaceae,Sanicula
03854_Clinopodium douglasii.jpg,images_all/03854_Clinopodium douglasii.jpg,Clinopodium douglasii,198939737,2024-02-10,https://www.inaturalist.org/observations/198939737,https://static.inaturalist.org/photos/350735174/medium.jpg,yerba buena,Lamiaceae,Clinopodium
03855_Genista monspessulana.jpg,images_all/03855_Genista monspessulana.jpg,Genista monspessulana,198952286,2024-02-10,https://www.inaturalist.org/observations/198952286,https://static.inaturalist.org/photos/350760335/medium.jpg,french broom,Fabaceae,Genista
03856_Arctostaphylos crustacea.jpg,images_all/03856_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,199036042,2024-02-11,https://www.inaturalist.org/observations/199036042,https://static.inaturalist.org/photos/350925575/medium.jpeg,brittleleaf manzanita,Ericaceae,Arctostaphylos
03857_Scoliopus bigelovii.jpg,images_all/03857_Scoliopus bigelovii.jpg,Scoliopus bigelovii,199103701,2024-02-11,https://www.inaturalist.org/observations/199103701,https://static.inaturalist.org/photos/351061148/medium.jpg,california fetid adderstongue,Liliaceae,Scoliopus
03858_Oxalis smalliana.jpg,images_all/03858_Oxalis smalliana.jpg,Oxalis smalliana,199117439,2024-02-12,https://www.inaturalist.org/observations/199117439,https://inaturalist-open-data.s3.amazonaws.com/photos/351088759/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03859_Oxalis pes-caprae.jpg,images_all/03859_Oxalis pes-caprae.jpg,Oxalis pes-caprae,199140488,2024-02-12,https://www.inaturalist.org/observations/199140488,https://inaturalist-open-data.s3.amazonaws.com/photos/351135800/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
03860_Conium maculatum.jpg,images_all/03860_Conium maculatum.jpg,Conium maculatum,199163560,2024-02-09,https://www.inaturalist.org/observations/199163560,https://inaturalist-open-data.s3.amazonaws.com/photos/351178330/medium.jpeg,poison hemlock,Apiaceae,Conium
03861_Calendula arvensis.jpg,images_all/03861_Calendula arvensis.jpg,Calendula arvensis,199166978,2024-02-12,https://www.inaturalist.org/observations/199166978,https://inaturalist-open-data.s3.amazonaws.com/photos/351189107/medium.jpg,field marigold,Asteraceae,Calendula
03862_Eschscholzia californica.jpg,images_all/03862_Eschscholzia californica.jpg,Eschscholzia californica,199200046,2024-02-12,https://www.inaturalist.org/observations/199200046,https://static.inaturalist.org/photos/351253997/medium.jpg,california poppy,Papaveraceae,Eschscholzia
03863_Umbellularia californica.jpg,images_all/03863_Umbellularia californica.jpg,Umbellularia californica,199203765,2024-02-12,https://www.inaturalist.org/observations/199203765,https://inaturalist-open-data.s3.amazonaws.com/photos/351261209/medium.jpg,california bay,Lauraceae,Umbellularia
03864_Oxalis smalliana.jpg,images_all/03864_Oxalis smalliana.jpg,Oxalis smalliana,199293574,2024-02-10,https://www.inaturalist.org/observations/199293574,https://static.inaturalist.org/photos/351440142/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03865_Oxalis smalliana.jpg,images_all/03865_Oxalis smalliana.jpg,Oxalis smalliana,199297917,2024-02-13,https://www.inaturalist.org/observations/199297917,https://static.inaturalist.org/photos/351448779/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
03866_Pseudotsuga menziesii.jpg,images_all/03866_Pseudotsuga menziesii.jpg,Pseudotsuga menziesii,199299149,2024-02-13,https://www.inaturalist.org/observations/199299149,https://static.inaturalist.org/photos/351451009/medium.jpg,douglas-fir,Pinaceae,Pseudotsuga
03867_Adelinia grandis.jpg,images_all/03867_Adelinia grandis.jpg,Adelinia grandis,199299496,2024-02-13,https://www.inaturalist.org/observations/199299496,https://static.inaturalist.org/photos/351451888/medium.jpg,pacific hound's tongue,Boraginaceae,Adelinia
03868_Polystichum munitum.jpg,images_all/03868_Polystichum munitum.jpg,Polystichum munitum,199326621,2024-02-14,https://www.inaturalist.org/observations/199326621,https://static.inaturalist.org/photos/351504530/medium.jpg,western sword fern,Dryopteridaceae,Polystichum
03869_Toxicoscordion fremontii.jpg,images_all/03869_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,199335072,2024-02-13,https://www.inaturalist.org/observations/199335072,https://inaturalist-open-data.s3.amazonaws.com/photos/351520972/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
03870_Claytonia perfoliata.jpg,images_all/03870_Claytonia perfoliata.jpg,Claytonia perfoliata,199415889,2024-02-15,https://www.inaturalist.org/observations/199415889,https://inaturalist-open-data.s3.amazonaws.com/photos/351670743/medium.jpg,miner's lettuce,Montiaceae,Claytonia
03871_Fragaria vesca.jpg,images_all/03871_Fragaria vesca.jpg,Fragaria vesca,199456342,2024-02-15,https://www.inaturalist.org/observations/199456342,https://static.inaturalist.org/photos/351750345/medium.jpg,woodland strawberry,Rosaceae,Fragaria
03872_Toxicoscordion fremontii.jpg,images_all/03872_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,199481660,2024-02-09,https://www.inaturalist.org/observations/199481660,https://inaturalist-open-data.s3.amazonaws.com/photos/351797872/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
03873_Oxalis pes-caprae.jpg,images_all/03873_Oxalis pes-caprae.jpg,Oxalis pes-caprae,199483741,2024-02-09,https://www.inaturalist.org/observations/199483741,https://inaturalist-open-data.s3.amazonaws.com/photos/351802070/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
03874_Fragaria vesca.jpg,images_all/03874_Fragaria vesca.jpg,Fragaria vesca,199505244,2024-02-16,https://www.inaturalist.org/observations/199505244,https://inaturalist-open-data.s3.amazonaws.com/photos/351841033/medium.jpg,woodland strawberry,Rosaceae,Fragaria
03875_Cardamine californica.jpg,images_all/03875_Cardamine californica.jpg,Cardamine californica,199508934,2024-02-16,https://www.inaturalist.org/observations/199508934,https://inaturalist-open-data.s3.amazonaws.com/photos/351847778/medium.jpg,milkmaids,Brassicaceae,Cardamine
03876_Claytonia perfoliata.jpg,images_all/03876_Claytonia perfoliata.jpg,Claytonia perfoliata,199515280,2024-02-14,https://www.inaturalist.org/observations/199515280,https://inaturalist-open-data.s3.amazonaws.com/photos/351860074/medium.jpg,miner's lettuce,Montiaceae,Claytonia
03877_Sequoia sempervirens.jpg,images_all/03877_Sequoia sempervirens.jpg,Sequoia sempervirens,199701706,2024-02-18,https://www.inaturalist.org/observations/199701706,https://inaturalist-open-data.s3.amazonaws.com/photos/352219523/medium.jpeg,coast redwood,Cupressaceae,Sequoia
03878_Umbellularia californica.jpg,images_all/03878_Umbellularia californica.jpg,Umbellularia californica,199704280,2024-02-18,https://www.inaturalist.org/observations/199704280,https://inaturalist-open-data.s3.amazonaws.com/photos/352224684/medium.jpeg,california bay,Lauraceae,Umbellularia
03879_Oxalis pes-caprae.jpg,images_all/03879_Oxalis pes-caprae.jpg,Oxalis pes-caprae,199704508,2024-02-18,https://www.inaturalist.org/observations/199704508,https://inaturalist-open-data.s3.amazonaws.com/photos/352225068/medium.jpeg,bermuda buttercup,Oxalidaceae,Oxalis
03880_Polystichum munitum.jpg,images_all/03880_Polystichum munitum.jpg,Polystichum munitum,199706221,2024-02-18,https://www.inaturalist.org/observations/199706221,https://inaturalist-open-data.s3.amazonaws.com/photos/352228072/medium.jpeg,western sword fern,Dryopteridaceae,Polystichum
03881_Sanicula crassicaulis.jpg,images_all/03881_Sanicula crassicaulis.jpg,Sanicula crassicaulis,199707347,2024-02-18,https://www.inaturalist.org/observations/199707347,https://inaturalist-open-data.s3.amazonaws.com/photos/352229799/medium.jpeg,pacific sanicle,Apiaceae,Sanicula
03882_Oxalis pes-caprae.jpg,images_all/03882_Oxalis pes-caprae.jpg,Oxalis pes-caprae,199765942,2024-02-13,https://www.inaturalist.org/observations/199765942,https://static.inaturalist.org/photos/352345489/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
03883_Umbellularia californica.jpg,images_all/03883_Umbellularia californica.jpg,Umbellularia californica,199765995,2024-02-13,https://www.inaturalist.org/observations/199765995,https://static.inaturalist.org/photos/352622872/medium.jpg,california bay,Lauraceae,Umbellularia
03884_Oxalis smalliana.jpg,images_all/03884_Oxalis smalliana.jpg,Oxalis smalliana,199847315,2024-02-19,https://www.inaturalist.org/observations/199847315,https://inaturalist-open-data.s3.amazonaws.com/photos/352490569/medium.jpeg,redwood sorrel,Oxalidaceae,Oxalis
03885_Calendula arvensis.jpg,images_all/03885_Calendula arvensis.jpg,Calendula arvensis,199854533,2024-02-19,https://www.inaturalist.org/observations/199854533,https://inaturalist-open-data.s3.amazonaws.com/photos/352505053/medium.jpg,field marigold,Asteraceae,Calendula
03886_Oxalis pes-caprae.jpg,images_all/03886_Oxalis pes-caprae.jpg,Oxalis pes-caprae,199854598,2024-02-19,https://www.inaturalist.org/observations/199854598,https://inaturalist-open-data.s3.amazonaws.com/photos/352505169/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
03887_Oxalis pes-caprae.jpg,images_all/03887_Oxalis pes-caprae.jpg,Oxalis pes-caprae,199864208,2024-02-15,https://www.inaturalist.org/observations/199864208,https://inaturalist-open-data.s3.amazonaws.com/photos/352524245/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
